chr	start	end	ID	gene_name
5	173884145	173893947	629462	CPEB4
5	173963397	173980054	629490	C5orf47
5	174044069	174047164	629509	NSG2
5	174047165	174057492	629510	ENSG00000253244
5	174085543	174090373	629519	ENSG00000253447
5	174720605	174726926	629712	MSX2
5	175442493	175444437	629952	DRD1
5	175448636	175452070	629954	NA
5	175470570	175477774	629960	SFXN1,ENSG00000286350
5	175657549	175659153	630012	HRH2
5	175703400	175706796	630021	RNU6-226P
5	175794993	175796539	630048	CPLX2
5	176347128	176348591	630198	ENSG00000250909
5	176351416	176359888	630203	ENSG00000251414
5	176359889	176374789	630204	KIAA1191,ARL10,MIR1271
5	176383741	176406960	630209	NOP16,HIGD2A,CLTB
5	176437338	176448813	630216	FAF2,ENSG00000280139
5	176448814	176455042	630217	FAF2
5	176536456	176540392	630229	RNF44
5	176540393	176549491	630230	CDHR2,RN7SL684P
5	176608130	176612916	630242	GPRIN1
5	176625415	176630955	630247	SNCB,EIF4E1B,MIR4281
5	176646596	176668592	630253	TSPAN17
5	176803397	176814219	630276	UNC5A
5	176893270	176900143	630284	HK3
5	177075000	177095490	630331	FGFR4
5	177129442	177136160	630337	NSD1
5	177296334	177304588	630361	RAB24,PRELID1
5	177308948	177319538	630363	MXD3
5	177349074	177360009	630374	RGS14,LMAN2
5	177378702	177398496	630381	SLC34A1
5	177399406	177405543	630383	F12,PFN3,GRK6
5	177408589	177418656	630386	F12
5	177446179	177447659	630394	PRR7
5	177468858	177480427	630398	DBN1,ENSG00000279821
5	177488419	177510468	630400	DOK3,PDLIM7,ENSG00000248996
5	177510469	177515490	630401	DOK3,DDX41
5	177515491	177518101	630402	DDX41
5	177554110	177569213	630412	FAM193B,FAM193B-DT
5	177591216	177593629	630417	TMED9
5	177599770	177603287	630420	B4GALT7
5	177611146	177617785	630424	ENSG00000247679
5	177950320	177952485	630520	ENSG00000249684
5	177993508	178011865	630535	PROP1,FAM153CP
5	178106229	178122889	630564	N4BP3
5	178129315	178141026	630567	RMND5B
5	178151451	178185260	630570	NHP2,ENSG00000251211
5	178195075	178211132	630575	HNRNPAB
5	178226648	178235159	630579	PHYKPL
5	178345070	178356076	630595	ENSG00000253698
5	178587105	178591756	630648	COL23A1
5	178630232	178640788	630662	CLK4
5	178727599	178738547	630683	ZNF354A,ENSG00000285978
5	178855833	178863701	630702	ZNF354B
5	178884431	178885854	630710	RNU1-39P
5	178887272	178899923	630713	ZFP2
5	178932312	178943268	630722	ZNF454,ZNF454-DT
5	178968413	178974870	630730	ENSG00000254035
5	178988259	178997587	630736	GRM6
5	179012785	179026133	630741	ZNF879
5	179340616	179350380	630807	ADAMTS2
5	179546845	179555358	630853	RUFY1
5	179597028	179610028	630867	RUFY1,RUFY1-AS1
5	179634682	179638888	630877	HNRNPH1
5	179678324	179680237	630885	CANX,HMGB3P22
5	179680238	179687587	630886	CBY3
5	179729632	179740656	630897	MAML1
5	179768572	179806773	630906	SQSTM1,MGAT4B,MAML1,LTC4S,MIR1229
5	179857665	179861201	630921	MRNIP,ENSG00000245317
5	179861202	179872667	630922	MRNIP,TBC1D9B
5	179899624	179909626	630928	TBC1D9B
5	179956348	179964873	630944	RNF130,ENSG00000249412
5	180013860	180020033	630956	MIR340
5	180069879	180076197	630972	RNF130
5	180208742	180210193	630992	RASGEF1C
5	180290693	180304157	631013	MAPK9,ENSG00000248367
5	180344191	180358454	631024	GFPT2
5	180440191	180448041	631048	RNU6-525P
5	180478738	180499370	631058	CNOT6
5	180583097	180614196	631080	FLT4,SCGB3A1
5	180648408	180654671	631086	FLT4
5	180714974	180730538	631099	RNU1-17P
5	180733426	180742648	631102	OR2Y1
5	180815548	180824754	631126	MGAT1
5	180852926	180865782	631138	ZFP62
5	180897269	180899930	631151	BTNL8
5	181004543	181008815	631195	RNU6-1036P
5	181038932	181049276	631206	BTNL9,MIR8089
5	181124753	181140693	631229	OR2V1
5	181154804	181175532	631231	NA
5	181182719	181194413	631234	LINC01962,ENSG00000250222
5	181194414	181199182	631235	TRIM7,TRIM7-AS1
5	181199623	181205901	631237	TRIM7,TRIM7-AS1
5	181205902	181219823	631238	ENSG00000248514,ENSG00000286644
5	181219824	181236513	631239	TRIM41,ENSG00000247049,MIR4638
5	181239405	181247202	631242	RACK1,CTC-338M12.4,SNORD95,SNORD96A
5	181247203	181248209	631243	RACK1,CTC-338M12.4
5	181256680	181271178	631248	TRIM52,TRIM52-AS1
6	187372	203815	631355	ENSG00000205653
6	290446	297152	631382	DUSP22,ENSG00000287265
6	391136	396367	631422	IRF4
6	518069	525150	631448	ENSG00000230433
6	656238	661204	631489	HUS1B
6	689540	697137	631496	EXOC2,ENSG00000271727
6	1076466	1081359	631622	ENSG00000176515
6	1183222	1187044	631646	NA
6	1303294	1317946	631684	FOXQ1
6	1387307	1391329	631706	FOXF2,MIR6720
6	1607337	1615636	631752	FOXC1
6	2241730	2247475	631946	GMDS,GMDS-DT
6	2633328	2635230	632057	LINC01600,LINC02521
6	2750591	2756950	632093	MYLK4
6	2756951	2770240	632094	WRNIP1
6	2840668	2842091	632118	SERPINB1
6	2900437	2913798	632136	SERPINB9,ENSG00000232999
6	2961192	2973478	632149	SERPINB6
6	2987388	2990383	632153	NQO2,LINC01011
6	3043656	3055427	632170	SERPINB8P1,FAM136BP
6	3111202	3119619	632184	BPHL
6	3151687	3153268	632192	ENSG00000228170
6	3153269	3155374	632193	NA
6	3155375	3166166	632194	TUBB2A
6	3222796	3226779	632223	NA
6	3226780	3240397	632224	TUBB2B,PSMG4
6	3436508	3461837	632289	SLC22A23
6	3750274	3755632	632372	PXDC1,ENSG00000219992,ENSG00000270504
6	3847470	3851174	632404	FAM50B
6	3978973	3983381	632443	ENSG00000279926
6	4021178	4032778	632453	PRPF4B,ENSG00000230648
6	4075785	4076483	632462	NA
6	4076484	4087456	632463	FAM217A,C6orf201
6	4127916	4135503	632478	ECI2,ENSG00000254821
6	4642691	4647962	632621	NA
6	4702090	4706323	632638	CDYL,PSMC1P11
6	4774106	4776417	632662	CDYL,CDYL-AS1
6	5000989	5006105	632724	RPP40,LYRM4-AS1
6	5081267	5085980	632750	PPP1R3G
6	5260091	5262000	632811	FARS2,LYRM4
6	5995347	6011725	633048	NRN1
6	6318377	6322980	633154	F13A1
6	6587192	6600666	633238	LY86,LY86-AS1
6	7038216	7043028	633358	NA
6	7102224	7109967	633370	RREB1
6	7269858	7278280	633420	ENSG00000238221
6	7345859	7355188	633445	SSR1
6	7389173	7391494	633456	RIOK1,CAGE1
6	7538424	7545259	633495	DSP,ENSG00000261189
6	7588966	7594376	633515	SNRNP48
6	7725824	7729732	633555	BMP6
6	8015554	8032138	633657	BLOC1S5
6	8057476	8065506	633663	BLOC1S5,BLOC1S5-TXNDC5
6	8096635	8105631	633676	EEF1E1,ENSG00000232234,EEF1E1-BLOC1S5
6	8425334	8436189	633783	SLC35B3,HULC
6	9195285	9202123	634019	NA
6	10210445	10211963	634366	OFCC1
6	10219594	10230818	634369	RNU6ATAC21P
6	10389384	10402686	634410	NA
6	10408427	10429195	634413	TFAP2A,ENSG00000228478,TFAP2A-AS1,ENSG00000285759
6	10488579	10497532	634430	GCNT2
6	10623846	10640790	634468	GCNT2P1
6	10683973	10700002	634476	PAK1IP1,C6orf52
6	10744842	10757137	634485	TMEM14B,RNA5SP203,TMEM14B-DT,ENSG00000272162
6	10837372	10840515	634502	MAK
6	10879208	10888724	634513	GCM2,SYCP2L,ENSG00000235051
6	11042569	11046813	634562	ELOVL2,ELOVL2-AS1
6	11077369	11079032	634574	NA
6	11093197	11095700	634582	SMIM13
6	11106075	11115385	634587	ERVFRD-1
6	11171875	11173754	634606	ENSG00000247925
6	11381809	11382478	634665	NEDD9
6	11499990	11523110	634697	RNU1-64P,THAP12P5
6	11535566	11541197	634705	TMEM170B
6	11709418	11710550	634753	ENSG00000207419
6	11804347	11808205	634788	ADTRP
6	11984131	11992265	634844	NA
6	12008159	12008842	634850	HIVEP1
6	12287408	12291962	634931	EDN1
6	12717054	12717864	635056	PHACTR1
6	12751293	12758726	635066	NA
6	13211041	13217724	635199	RNU1-11P
6	13325203	13329401	635223	TBC1D7
6	13485472	13486538	635282	GFOD1,GFOD1-AS1
6	13486539	13495445	635283	GFOD1
6	13571679	13579662	635304	SIRT5
6	13602870	13628473	635312	NOL7,ENSG00000261071
6	13678406	13680813	635331	NA
6	13709923	13718907	635344	RANBP9
6	13811911	13817454	635366	MCUR1
6	13924377	13927177	635391	RNF182
6	14111750	14119885	635471	CD83
6	14152701	14157026	635478	RNU7-133P
6	14640175	14648740	635649	RNU6-793P
6	15243960	15249315	635789	JARID2,JARID2-AS1,JARID2-DT
6	15312049	15322226	635809	RNU6-522P
6	15324379	15330801	635811	RNU6-645P
6	15659964	15665002	635913	DTNBP1
6	16127386	16130115	636053	MYLIP
6	16134307	16151833	636058	MIR4639
6	16199688	16205347	636077	RNU6-1114P
6	16236503	16239378	636089	GMPR
6	16758974	16763272	636262	ATXN1,ATXN1-AS1
6	17277825	17282278	636425	RBM24,ENSG00000287559
6	17390837	17394630	636449	CAP2
6	17596416	17601596	636502	FAM8A1,ENSG00000286885
6	17611921	17620583	636506	RNU6-190P
6	17703521	17708655	636532	NUP153,NUP153-AS1
6	17877729	17891136	636570	NA
6	17982491	17993621	636611	KIF13A
6	18121981	18128087	636645	NHLRC1
6	18154345	18155962	636654	TPMT,KDM1B
6	18258441	18273941	636687	DEK,Y_RNA
6	18303201	18307184	636696	RNU6-263P,ENSG00000278102
6	18364147	18369773	636709	DDX18P3,IMPDH1P9
6	18399212	18402083	636721	NA
6	18570706	18572150	636770	MIR548A1
6	19632238	19643361	637130	RNU6-801P,UQCRFS1P3
6	19836663	19839489	637181	ID4,LNC-LBCS
6	20210345	20216242	637293	MBOAT1,ENSG00000227803
6	20400697	20402948	637344	E2F3
6	20451928	20455736	637361	RNU6-141P
6	20534276	20537119	637380	CDKAL1
6	20800480	20808314	637461	ENSG00000233848
6	20980088	20994520	637519	RNU6-150P
6	21593325	21594177	637704	SOX4
6	22295609	22297756	637904	PRL
6	22564537	22573542	637990	HDGFL1
6	23124851	23128035	638161	RNU6-1060P
6	24125944	24130090	638498	NRSN1
6	24165218	24171252	638511	ENSG00000251830
6	24355947	24360421	638576	DCDC2,KAAG1
6	24364480	24368937	638578	RNU6-391P
6	24399937	24407276	638590	MRS2
6	24493978	24497143	638608	GPLD1,ALDH5A1
6	24645388	24646966	638645	KIAA0319
6	24665807	24673936	638651	TDP2,ACOT13
6	24718310	24721658	638663	C6orf62,LINC02828
6	24773858	24776099	638678	GMNN
6	25039146	25043136	638760	RIPOR2,ENSG00000229313
6	25214582	25223464	638823	ENSG00000219681
6	25254766	25266001	638835	CMAHP,ENSG00000216718
6	25276233	25285613	638840	CARMIL1
6	25404866	25414519	638883	NA
6	25429752	25436147	638891	NA
6	25650244	25653069	638978	SCGN
6	25726238	25738555	639010	H2BC1,H2AC1,H2BC2P,H2AC2P
6	25753013	25760098	639015	SLC17A4
6	25831192	25832137	639036	SLC17A1
6	25881117	25886913	639053	SLC17A3,H2AC3P,H2BP5
6	25928261	25935639	639078	SLC17A2
6	25959246	25966152	639087	TRIM38
6	26016454	26022374	639104	H1-1,H3C1,H4C1
6	26025917	26031284	639108	H4C2
6	26031285	26032076	639109	NA
6	26032077	26034363	639110	H2AC4,H3C2
6	26034364	26050640	639111	H2AC5P,H2BC3,H3C3
6	26050641	26060196	639112	H1-2
6	26087044	26090246	639122	HFE
6	26097333	26107761	639126	H4C3
6	26107762	26113285	639127	H1-6
6	26117496	26132937	639129	H2AC6,H2BC4
6	26140309	26160284	639132	H2BC5,H1-4
6	26163348	26185358	639135	LARP1P1,H2BC6,ENSG00000283064
6	26187094	26196450	639137	H1-12P,H4C4
6	26196658	26199453	639140	H2AC7,H3C4,ENSG00000282988
6	26199454	26205630	639141	ENSG00000217275,H4C5,H2BC7
6	26211464	26217260	639144	H2BC8,H2AC8
6	26223028	26234184	639147	H2AC9P,H3C6
6	26234686	26236852	639149	H1-3
6	26238513	26243905	639152	H4C6
6	26244139	26249614	639154	H4C7
6	26249615	26251151	639155	H3C7
6	26251152	26252193	639156	H2BC9
6	26270814	26282862	639163	H2AC10P,H3C8,H2BC10
6	26284832	26288615	639165	H4C8
6	26348375	26354734	639183	NA
6	26363417	26367471	639188	BTN3A2
6	26380265	26387599	639196	BTN2A2
6	26455683	26466715	639210	BTN2A1
6	26497609	26502906	639221	BTN1A1
6	26511995	26522861	639227	RNU6-502P,HCG11
6	26533680	26540689	639231	HMGN4
6	26592839	26601114	639246	ABT1
6	26656902	26662014	639265	ZNF322
6	27016809	27022431	639402	LINC00240,ENSG00000287966
6	27096414	27112476	639430	RNU2-62P
6	27131323	27138374	639436	H2BC11,H2AC11
6	27138639	27139673	639438	NA
6	27145668	27147745	639441	H2BC12,MIR3143,H2AC12
6	27246195	27249701	639475	PRSS16
6	27302904	27317450	639489	POM121L2
6	27373468	27375094	639510	ZNF391
6	27469024	27474505	639540	ZNF184,ENSG00000286652
6	27583801	27598226	639574	RNU6-471P
6	27625495	27631759	639583	NA
6	27802597	27808495	639627	H2BC13,H2AC13,H4C10P
6	27808846	27814450	639629	H3C10
6	27814451	27818559	639630	H2BC14,H2AC14
6	27823188	27824668	639637	H4C11
6	27824669	27833513	639638	H4C12
6	27834331	27850973	639640	H2BC15,H2AC15
6	27862038	27866542	639648	H2BC16P,H2AC16
6	27866573	27869842	639650	H1-5
6	27869843	27872603	639651	H3C11
6	27872604	27877361	639652	H4C13
6	27890342	27893256	639658	H3C12,H2AC17
6	27893257	27897145	639659	H2BC17
6	27897146	27897705	639660	RNU7-26P
6	27911356	27913700	639664	OR2B2
6	27955745	27958199	639675	OR2B6
6	28012248	28016517	639698	U3
6	28076323	28084880	639718	ZNF165,ENSG00000272009
6	28124548	28130045	639731	ZSCAN16
6	28141193	28142235	639738	ZKSCAN8
6	28224784	28226837	639766	ZSCAN9
6	28252505	28260695	639781	NKAPL
6	28276862	28281564	639788	NA
6	28344437	28361632	639808	ZKSCAN3,ZSCAN31
6	28396428	28400460	639822	ZSCAN12
6	28408900	28411153	639826	RNU2-45P
6	28440720	28462031	639837	ZSCAN23,OR2E1P,COX11P1
6	28523468	28527195	639854	GPX5
6	28530995	28539852	639857	NA
6	28772841	28776267	639932	NA
6	28896284	28907439	639964	HCG14
6	28919390	28928057	639969	TRIM27
6	28941089	28946247	639974	LINC01556
6	28985305	28995144	639980	HCG15,ENSG00000244349
6	29003780	29007556	639987	ZNF311
6	29040145	29055207	640000	OR2W1
6	29084686	29087421	640009	OR2B3
6	29093356	29104382	640011	OR2J1
6	29110820	29113747	640014	OR2J3
6	29302701	29306747	640066	OR14J1
6	29396555	29402452	640090	OR12D2
6	29431548	29432723	640096	OR11A1,OR5V1
6	29432724	29442042	640097	OR10C1
6	29446078	29453394	640099	ENSG00000277881
6	29455184	29467755	640102	OR2H1,OR11A1
6	29487223	29489355	640110	MAS1L
6	29527411	29531296	640128	LINC01015
6	29557538	29561670	640142	UBD
6	29580159	29582762	640146	SNORD32B,RPL13AP
6	29587408	29588645	640151	OR2H2
6	29624795	29641530	640165	GABBR1,SUMO2P1
6	29656803	29657215	640172	MOG
6	29680650	29681257	640177	ZFP57
6	29721460	29726926	640182	HLA-F,ENSG00000225864
6	29826409	29832305	640212	HLA-G,HCG4P8
6	30053814	30059435	640270	POLR1H,ZNRD1ASP,ENSG00000275856
6	30066248	30066856	640274	PPP1R11
6	30070597	30078103	640276	RNF39
6	30084864	30093376	640280	NA
6	30095853	30115777	640282	TRIM31,TRIM31-AS1
6	30134205	30136204	640287	TRIM40
6	30155901	30163272	640292	TRIM15,TRIM10
6	30200368	30216426	640303	TRIM26
6	30326015	30328653	640329	TRIM39,HCG18,HCG17
6	30329467	30331652	640333	TRIM39
6	30339699	30351024	640337	RPP21
6	30487828	30493922	640366	HLA-E
6	30504066	30520769	640371	LINC02569
6	30549343	30562027	640384	PRR3,GNL1
6	30566976	30573862	640389	ABCF1
6	30576850	30592946	640391	ABCF1,MIR877
6	30614734	30641469	640401	ATAT1,MRPS18B,PPP1R10,PTMAP1
6	30644985	30653149	640403	C6orf136
6	30667818	30682864	640409	DHX16
6	30685867	30693833	640412	NRM,PPP1R18
6	30701445	30712753	640415	MDC1,MDC1-AS1
6	30715744	30719795	640418	MDC1,TUBB
6	30719796	30729877	640419	TUBB,ENSG00000272540
6	30741606	30746975	640426	FLOT1,IER3,HCG20,IER3-AS1
6	30875493	30886923	640450	DDR1,DDR1-DT
6	30896840	30917127	640453	VARS2,DDR1,GTF2H4,ENSG00000288473
6	30926700	30937853	640456	MUCL3,SFTA2,Y_RNA
6	30937854	30947845	640457	MUCL3
6	30947846	30955048	640458	HCG21
6	30982536	30989787	640464	MUC21
6	31079974	31093498	640489	RNU6-1133P
6	31110801	31114030	640493	C6orf15
6	31114031	31114822	640494	PSORS1C1
6	31114823	31126765	640495	CDSN,PSORS1C1
6	31155271	31160778	640505	TCF19,CCHCR1
6	31180216	31183747	640510	POU5F1
6	31265827	31295592	640535	HLA-C,USP8P1,RPL3P2,WASF5P
6	31350936	31370542	640555	RNU6-283P,DHFRP2,HLA-B,ENSG00000271581,MIR6891,ENSG00000285647
6	31395156	31420660	640558	Y_RNA,MICA,ENSG00000272221,ENSG00000288587
6	31494850	31501422	640573	Y_RNA,MICB,MICB-DT
6	31520830	31529684	640576	MCCD1,RPL15P4
6	31529685	31538667	640577	DDX39B,SNORD117
6	31541943	31543365	640579	DDX39B,DDX39B-AS1
6	31543366	31554426	640580	NFKBIL1,ATP6V1G2,ATP6V1G2-DDX39B
6	31560877	31577662	640582	LTA,TNF
6	31580575	31584876	640585	LTB
6	31584877	31615527	640586	AIF1,NCR3,LST1,UQCRHP1
6	31617315	31625912	640588	SNORA38,PRRC2A
6	31649521	31652504	640595	APOM,BAG6
6	31652505	31661299	640596	C6orf47,APOM,BAG6,C6orf47-AS1
6	31661300	31667682	640597	Y_RNA,CSNK2B,GPANK1,ENSG00000263020
6	31667683	31675539	640598	LY6G5B,ENSG00000263020
6	31675540	31690740	640599	ABHD16A,LY6G5C
6	31693825	31704418	640601	ABHD16A,MIR4646
6	31704419	31709902	640602	LY6G6F,LY6G6F-LY6G6D
6	31712689	31714367	640606	ENSG00000204422,LY6G6E
6	31714368	31731875	640607	MPIG6B,LY6G6C,DDAH2,LY6G6D
6	31739163	31741271	640611	MSH5,CLIC1,MSH5-SAPCD1
6	31752821	31761932	640615	MSH5,RNU6-850P,MSH5-SAPCD1
6	31761933	31769279	640616	VWA7,SAPCD1,SAPCD1-AS1,MSH5-SAPCD1
6	31774754	31783005	640618	Y_RNA,VARS1,VWA7
6	31785292	31805745	640620	VARS1
6	31806479	31811627	640623	LSM2
6	31811628	31818112	640624	HSPA1A,HSPA1L
6	31820324	31835493	640626	SNORD48,SNHG32,HSPA1B,ENSG00000285565
6	31835511	31837337	640628	SNORD52,SNHG32
6	31857221	31862964	640631	NEU1
6	31868638	31883739	640633	SLC44A4,EHMT2-AS1
6	31883740	31887536	640634	EHMT2,EHMT2-AS1
6	31895833	31909828	640637	C2,ZBTB12,EHMT2
6	31921724	31929121	640641	C2,ENSG00000244255
6	31954801	31957327	640647	MIR1236
6	31957426	31979823	640649	STK19,DXO,SKIV2L,NELFE
6	31979824	31994189	640650	STK19,C4A
6	32026928	32059071	640652	TNXB,C4B,C4B-AS1,CYP21A2
6	32111358	32117774	640663	TNXB,ENSG00000284829
6	32126335	32129501	640666	ATF6B
6	32129502	32177057	640667	AGPAT1,PRRT1,FKBPL,PPT2,EGFL8,PPT2-EGFL8,MIR6721,ENSG00000284954,ENSG00000285085
6	32177058	32181022	640668	RNF5,AGPAT1,MIR6833
6	32183730	32185391	640670	AGER
6	32185392	32203415	640671	NOTCH4,PBX2,GPSM3,ENSG00000273333
6	32222609	32234118	640676	NOTCH4
6	32254141	32256131	640683	TSBP1-AS1
6	32351268	32363554	640709	RNU6-603P
6	32375051	32389741	640714	TSBP1-AS1
6	32389742	32395134	640715	TSBP1-AS1
6	32410087	32413820	640726	NA
6	32437816	32441756	640736	HLA-DRA
6	32547527	32552985	640766	RNU1-61P
6	32588509	32593562	640780	HLA-DRB1
6	32620752	32629488	640789	HLA-DQA1
6	32654502	32661093	640799	HLA-DQB1,HLA-DQB1-AS1
6	32665661	32669176	640802	HLA-DQB1
6	32740635	32741896	640819	HLA-DQA2
6	32762563	32765158	640828	HLA-DQB2
6	32813200	32821179	640846	HLA-DOB
6	32831568	32840372	640852	TAP2,ENSG00000250264
6	32841941	32845075	640855	PSMB8-AS1,PSMB8,PSMB9
6	32851403	32857827	640858	TAP1,PSMB9
6	32918303	32937329	640871	HLA-DMB
6	32937886	32941583	640873	HLA-DMB
6	32951666	32958162	640879	HLA-DMA,ENSG00000248993
6	32967913	32969715	640883	BRD2,HLA-DMA
6	32969716	32971782	640884	BRD2,ENSG00000223837
6	33002756	33017036	640900	HLA-DOA
6	33072884	33078473	640914	HLA-DPB1,HLA-DPA1
6	33078474	33085656	640915	HLA-DPB1,RPL32P1,HLA-DPA1
6	33183830	33193439	640946	COL11A2
6	33197376	33206102	640948	SLC39A7,RNY4P10,HSD17B8,RXRB
6	33206103	33224348	640949	MIR219A1,RING1,ZNF70P1
6	33238323	33255162	640954	HCG25,ENSG00000272217
6	33267169	33272429	640958	VPS52,RPS18
6	33272430	33277604	640959	RPS18,B3GALT4
6	33288264	33301166	640962	PFDN6,WDR46,RGL2,MIR6834
6	33312544	33318608	640966	TAPBP,ZBTB22
6	33323672	33336227	640969	ENSG00000285064,SMIM40
6	33390596	33395836	640978	KIFC1
6	33406097	33413460	640982	PHF1,KIFC1
6	33413461	33418838	640983	PHF1,CUTA
6	33418839	33424497	640984	SYNGAP1
6	33450321	33455881	640992	SYNGAP1,ZBTB9,SYNGAP1-AS1
6	33574838	33583424	641014	BAK1
6	33583425	33586693	641015	GGNBP1
6	33587224	33602581	641017	LINC00336
6	33608992	33630796	641019	ITPR3
6	33711332	33711972	641032	UQCC2
6	33743570	33760172	641038	IP6K3
6	33778576	33795956	641043	LEMD2
6	33796179	33807578	641045	MLN,ENSG00000287089
6	33996927	34003151	641085	MIR1275
6	34064053	34076508	641094	NA
6	34147093	34158126	641108	GRM4
6	34230612	34251210	641120	HMGA1,SMIM29,ENSG00000225339,MIR6835
6	34390389	34394911	641156	NUDT3
6	34424879	34438615	641165	RPS10,RPS10-NUDT3
6	34460482	34468704	641176	PACSIN1
6	34468705	34493864	641177	PACSIN1
6	34547130	34569363	641192	SPDEF
6	34673202	34684914	641230	NA
6	34684915	34697728	641231	ILRUN,ENSG00000220643,RN7SL200P,ILRUN-AS1
6	34746271	34759115	641245	SNRPC
6	34778592	34797540	641252	UHRF1BP1
6	34885442	34892732	641271	TAF11,ANKS1A
6	35147559	35149936	641333	TCP11
6	35209706	35216442	641344	SCUBE3
6	35250502	35267748	641358	ZNF76
6	35286134	35314756	641365	DEF6,ZNF76
6	35341852	35349583	641375	PPARD
6	35442872	35470974	641391	FANCE,RPL10A,MKRN6P,MIR7111
6	35477516	35504052	641394	TEAD3
6	35510030	35513119	641397	TULP1
6	35646723	35657596	641437	ENSG00000212579,ENSG00000287458
6	35700549	35703986	641447	NA
6	35727057	35738478	641455	FKBP5,ARMC12,ENSG00000232909
6	35776390	35784892	641463	CLPSL2,CLPSL1
6	35797147	35799337	641465	CLPS,LHFPL5
6	35799338	35805473	641466	LHFPL5
6	35921306	35926267	641500	SRPK1
6	36015513	36025574	641519	SLC26A8
6	36026613	36033637	641523	MAPK14
6	36120703	36140770	641557	MAPK13
6	36195731	36202350	641574	BRPF3,ENSG00000246982
6	36243110	36245109	641590	PNPLA1
6	36335157	36346183	641615	BNIP5
6	36386829	36390662	641626	ETV7,ETV7-AS1
6	36440196	36445944	641639	KCTD20,PXT1
6	36546696	36548771	641667	STK38
6	36585147	36590717	641680	NA
6	36592654	36594815	641682	SRSF3
6	36635013	36646134	641693	RNU1-88P
6	36672096	36683513	641697	CDKN1A,LAP3P2,Y_RNA,PANDAR,DINOL
6	36719420	36729129	641705	NA
6	36829091	36840957	641728	CPNE5
6	36864123	36871962	641740	C6orf89
6	36873110	36882510	641742	PPIL1
6	36938934	36971109	641760	MTCH1,PI16,ENSG00000232598
6	36984611	37000781	641762	MTCH1
6	37000782	37010746	641763	FGD2
6	37030349	37051038	641767	COX6A1P2
6	37168446	37174143	641800	PIM1
6	37180207	37186722	641805	NA
6	37246268	37256606	641820	NA
6	37256607	37261741	641821	TBC1D22B,TMEM217,ENSG00000286105
6	37342758	37355226	641849	RNF8
6	37430654	37434031	641875	CMTR1
6	37499332	37502710	641907	CCDC167
6	37504095	37509813	641910	LINC02520
6	37688104	37712412	641952	MDGA1
6	37799358	37820897	641976	ZFAND3,ENSG00000225945
6	37915440	37920049	641996	RNVU1-33
6	38199828	38210201	642090	ENSG00000200706
6	38355438	38359818	642132	NA
6	38480224	38481793	642176	BTBD9-AS1
6	38631744	38640972	642227	BTBD9
6	38693548	38708578	642238	GLO1
6	38714690	38717766	642242	DNAH8,ENSG00000236355
6	38812338	38825311	642267	ENSG00000212586
6	38949163	38959193	642310	DNAH8-AS1
6	39048110	39053340	642332	GLP1R
6	39114353	39124884	642350	SAYSD1
6	39227482	39235076	642364	KCNK5
6	39299372	39315490	642377	KCNK17
6	39318549	39328179	642379	KCNK16
6	39618790	39621276	642470	RNU1-54P
6	39714220	39738287	642507	KIF6
6	39786319	39796072	642521	DAAM2
6	39895549	39905909	642554	DAAM2-AS1
6	39932790	39938421	642561	MOCS1,TUBBP9
6	40332691	40336379	642709	TDRG1
6	40404929	40414731	642726	RNU6-250P
6	40585755	40598222	642769	LRFN2
6	41026919	41044401	642899	TSPO2,UNC5CL
6	41047062	41053788	642902	APOBEC2
6	41070707	41075482	642913	NFYA,OARD1
6	41096711	41098607	642924	OARD1
6	41148150	41154732	642936	TREML1
6	41162728	41170708	642938	TREM2
6	41188167	41202733	642946	TREML2
6	41223819	41239805	642953	TREML4,RNA5SP207
6	41286533	41293378	642971	TREM1
6	41300934	41311383	642976	RNU6-643P,RPL32P15
6	41330793	41344692	642981	NCR2
6	41533151	41550647	643027	FOXP4,FOXP4-AS1
6	41550648	41555865	643028	NA
6	41633804	41648084	643050	MDFI
6	41719019	41747970	643064	PGC,TFEB,ENSG00000231102
6	41749453	41754869	643066	PGC
6	41778788	41785046	643078	ENSG00000124593,FRS3,PRICKLE4
6	41785047	41787686	643079	FRS3,TOMM6
6	41831820	41834007	643091	ENSG00000206977
6	41893105	41908295	643107	USP49
6	41916606	41922296	643111	BYSL,MED20,Y_RNA,ENSG00000288721
6	42017540	42021989	643138	RNU6-761P
6	42048367	42057599	643144	CCND3,TAF8
6	42139619	42144048	643167	C6orf132
6	42150718	42161800	643169	GUCA1A,GUCA1ANB
6	42190882	42198353	643177	GUCA1B
6	42402313	42416032	643237	NA
6	42451458	42453480	643252	TRERF1
6	42493433	42508982	643264	ENSG00000237107
6	42563346	42564116	643279	UBR2
6	42663193	42672716	643307	RNU6-890P
6	42712869	42732516	643316	PRPH2,ATP6V0CP3
6	42746084	42748257	643320	BICRAL,TBCC
6	42873401	42883667	643359	RPL7L1
6	42886135	42892094	643362	C6orf226
6	42928801	42949302	643372	CNPY3,ENSG00000231113,ENSG00000287825
6	42958335	42969819	643377	GNMT
6	42970846	42981689	643379	PEX6
6	42984331	42999152	643381	PPP2R5D
6	43006662	43015268	643386	PPP2R5D,KLHDC3,MEA1
6	43021434	43023840	643390	RRP36
6	43035426	43050861	643395	CUL7,KLC4,RN7SL403P
6	43050862	43056615	643396	CUL7,MRPL2
